,DATE,TMAX,TMIN,PRCP,AWND,TAVG,DISCOVERY_TIME,STAT_CAUSE_DESCR,FIRE_SIZE,FIRE_SIZE_CLASS,MONTH,DAY_OF_WEEK,IS_WILDFIRE
2440,2005-03-18,16.7,8.9,3.8,1.4,12.8,,,25.10436152954805,,3,Friday,False
2441,2005-03-19,16.7,8.9,0.5,1.8,12.8,,,25.10436152954805,,3,Saturday,False
2442,2005-03-20,19.4,8.3,0.3,2.6,13.9,,Equipment Use,0.1,A,3,Sunday,True
2443,2005-03-21,20.6,6.7,0.0,1.4,13.9,,,25.10436152954805,,3,Monday,False
2444,2005-03-22,19.4,6.7,17.5,2.1,13.3,,,25.10436152954805,,3,Tuesday,False
2445,2005-03-23,17.2,7.2,0.0,3.0,12.2,,,25.10436152954805,,3,Wednesday,False
2446,2005-03-24,14.4,6.7,0.5,1.5,10.6,,,25.10436152954805,,3,Thursday,False
2447,2005-03-25,18.9,5.0,0.0,2.1,12.2,1937.0,Miscellaneous,0.1,A,3,Friday,True
2448,2005-03-26,25.0,4.4,0.0,2.8,15.0,,,25.10436152954805,,3,Saturday,False
2449,2005-03-27,24.4,5.6,0.0,2.1,15.0,330.0,Campfire,0.1,A,3,Sunday,True
2450,2005-03-28,19.4,7.8,0.0,3.2,13.9,,,25.10436152954805,,3,Monday,False
2451,2005-03-29,20.6,5.0,0.0,2.1,12.8,,,25.10436152954805,,3,Tuesday,False
2452,2005-03-30,23.9,5.0,0.0,3.6,14.4,1140.0,Miscellaneous,0.1,A,3,Wednesday,True
2453,2005-03-31,23.9,6.7,0.0,7.7,15.6,1951.0,Equipment Use,0.1,A,3,Thursday,True
2454,2005-04-01,28.3,8.9,0.0,3.4,18.9,,Miscellaneous,0.1,A,4,Friday,True
2455,2005-04-02,27.8,7.2,0.0,2.0,17.8,,,25.10436152954805,,4,Saturday,False
2456,2005-04-03,22.8,5.6,0.0,2.1,14.4,1432.0,Miscellaneous,0.1,A,4,Sunday,True
2457,2005-04-04,20.0,7.2,0.0,2.4,13.9,1550.0,Equipment Use,4.5,B,4,Monday,True
2458,2005-04-05,29.4,5.0,0.0,2.1,17.2,1137.0,Miscellaneous,0.1,A,4,Tuesday,True
2459,2005-04-06,31.7,7.8,0.0,1.6,20.0,,Debris Burning,112.0,D,4,Wednesday,True
2460,2005-04-07,22.8,6.1,0.0,2.7,14.4,1711.0,Miscellaneous,0.1,A,4,Thursday,True
2461,2005-04-08,20.0,6.1,0.0,3.5,13.3,,Equipment Use,0.1,A,4,Friday,True
2462,2005-04-09,20.0,7.2,0.0,2.6,13.9,,Miscellaneous,0.1,A,4,Saturday,True
2463,2005-04-10,24.4,5.0,0.0,2.3,15.0,,Arson,0.2,A,4,Sunday,True
2464,2005-04-11,26.7,5.6,0.0,2.0,16.1,1325.0,Equipment Use,0.5,B,4,Monday,True
2465,2005-04-12,28.3,6.1,0.0,1.8,17.2,,Equipment Use,0.1,A,4,Tuesday,True
2466,2005-04-13,25.0,6.7,0.0,1.8,16.1,,,25.10436152954805,,4,Wednesday,False
2467,2005-04-14,27.2,6.7,0.0,1.7,17.2,1300.0,Miscellaneous,0.1,A,4,Thursday,True
2468,2005-04-15,30.0,6.7,0.0,1.5,18.3,1509.0,Miscellaneous,0.1,A,4,Friday,True
2469,2005-04-16,30.0,8.3,0.0,2.1,19.4,1715.0,Equipment Use,0.5,B,4,Saturday,True
2470,2005-04-17,25.6,8.3,0.0,2.7,17.2,147.0,Miscellaneous,0.1,A,4,Sunday,True
2471,2005-04-18,18.3,12.2,0.0,2.4,15.6,,Miscellaneous,45.0,C,4,Monday,True
2472,2005-04-19,20.6,7.8,0.0,2.5,14.4,,Equipment Use,50.0,C,4,Tuesday,True
2473,2005-04-20,22.8,6.7,0.0,1.6,15.0,,,25.10436152954805,,4,Wednesday,False
2474,2005-04-21,28.9,6.7,0.0,2.1,17.8,2246.0,Miscellaneous,0.1,A,4,Thursday,True
2475,2005-04-22,20.6,9.4,0.3,2.4,15.0,,,25.10436152954805,,4,Friday,False
2476,2005-04-23,23.3,5.6,0.0,2.6,14.4,,,25.10436152954805,,4,Saturday,False
2477,2005-04-24,20.0,10.0,4.3,2.5,15.0,,,25.10436152954805,,4,Sunday,False
2478,2005-04-25,21.7,8.9,0.0,1.7,15.6,1730.0,Arson,1.0,B,4,Monday,True
2479,2005-04-26,25.0,7.8,0.0,2.2,16.7,2006.0,Miscellaneous,0.1,A,4,Tuesday,True
2480,2005-04-27,21.1,12.8,0.0,3.0,17.2,1700.0,Miscellaneous,0.1,A,4,Wednesday,True
2481,2005-04-28,19.4,10.0,13.7,3.5,15.0,,,25.10436152954805,,4,Thursday,False
2482,2005-04-29,21.1,7.8,0.0,2.1,14.4,,Miscellaneous,0.1,A,4,Friday,True
2483,2005-04-30,24.4,8.3,0.0,2.1,16.7,1250.0,Equipment Use,0.1,A,4,Saturday,True
2484,2005-05-01,23.3,10.0,0.0,2.2,16.7,,,25.10436152954805,,5,Sunday,False
2485,2005-05-02,23.3,12.8,0.0,2.1,18.3,,,25.10436152954805,,5,Monday,False
2486,2005-05-03,25.0,10.6,0.0,2.1,17.8,1339.0,Equipment Use,2.0,B,5,Tuesday,True
2487,2005-05-04,25.0,10.6,0.0,2.4,17.8,1912.0,Children,0.1,A,5,Wednesday,True
2488,2005-05-05,21.7,13.3,1.0,2.7,17.8,1340.0,Equipment Use,0.1,A,5,Thursday,True
2489,2005-05-06,20.6,10.6,5.1,3.0,15.6,,Equipment Use,0.3,B,5,Friday,True
2490,2005-05-07,21.1,10.0,0.0,1.8,15.6,,Miscellaneous,0.1,A,5,Saturday,True
2491,2005-05-08,23.3,9.4,0.0,2.1,16.7,,Smoking,12.0,C,5,Sunday,True
2492,2005-05-09,20.6,10.0,0.0,2.3,15.6,1508.0,Smoking,0.1,A,5,Monday,True
2493,2005-05-10,23.3,7.8,0.0,1.8,15.6,,Equipment Use,0.1,A,5,Tuesday,True
2494,2005-05-11,25.6,8.3,0.0,2.1,17.2,,Miscellaneous,0.1,A,5,Wednesday,True
2495,2005-05-12,31.1,9.4,0.0,1.9,20.6,,Children,8.0,B,5,Thursday,True
2496,2005-05-13,32.8,10.6,0.0,2.1,21.7,,,25.10436152954805,,5,Friday,False
2497,2005-05-14,32.8,12.2,0.0,2.2,22.8,,Railroad,1.0,B,5,Saturday,True
2498,2005-05-15,32.2,12.2,0.0,2.2,22.2,,Miscellaneous,0.3,B,5,Sunday,True
2499,2005-05-16,22.8,13.3,0.0,3.0,18.3,,Miscellaneous,1.0,B,5,Monday,True
2500,2005-05-17,24.4,13.9,0.0,2.0,19.4,,Equipment Use,1.0,B,5,Tuesday,True
2501,2005-05-19,32.8,12.2,0.0,1.6,22.8,,Arson,0.1,A,5,Thursday,True
2502,2005-05-20,33.3,14.4,0.0,1.7,23.9,1417.0,Miscellaneous,0.1,A,5,Friday,True
2503,2005-05-21,35.6,13.9,0.0,1.9,25.0,1445.0,Equipment Use,0.1,A,5,Saturday,True
2504,2005-05-22,36.1,12.8,0.0,2.1,24.4,,Miscellaneous,0.5,B,5,Sunday,True
2505,2005-05-23,30.6,13.3,0.0,2.6,22.2,,Equipment Use,1.0,B,5,Monday,True
2506,2005-05-24,29.4,15.0,0.0,2.6,22.2,1655.0,Equipment Use,0.2,A,5,Tuesday,True
2507,2005-05-25,31.1,13.3,0.0,2.0,22.2,,Equipment Use,0.2,A,5,Wednesday,True
2508,2005-05-26,30.6,12.8,0.0,2.3,21.7,14.0,Equipment Use,0.1,A,5,Thursday,True
2509,2005-05-27,27.2,12.8,0.0,2.7,20.0,,Equipment Use,8.0,B,5,Friday,True
2510,2005-05-28,25.6,15.6,0.0,2.3,20.6,,Miscellaneous,0.2,A,5,Saturday,True
2511,2005-05-29,23.3,15.0,0.0,2.7,19.4,1615.0,Miscellaneous,0.1,A,5,Sunday,True
2512,2005-05-30,27.2,14.4,0.0,2.4,21.1,,Equipment Use,1.0,B,5,Monday,True
2513,2005-05-31,28.9,12.2,0.0,2.7,20.6,2010.0,Arson,1.0,B,5,Tuesday,True
2514,2005-06-01,25.6,13.3,0.0,2.7,19.4,1406.0,Miscellaneous,0.1,A,6,Wednesday,True
2515,2005-06-02,21.7,14.4,0.0,3.4,18.3,1545.0,Miscellaneous,0.1,A,6,Thursday,True
2516,2005-06-03,26.7,15.6,0.0,3.0,21.1,,,25.10436152954805,,6,Friday,False
2517,2005-06-04,25.6,13.9,0.0,2.5,20.0,724.0,Campfire,0.1,A,6,Saturday,True
2518,2005-06-05,23.9,15.6,0.0,2.8,20.0,,Equipment Use,0.3,B,6,Sunday,True
2519,2005-06-06,25.0,12.8,0.0,2.9,18.9,1800.0,Miscellaneous,0.1,A,6,Monday,True
2520,2005-06-10,24.4,15.6,0.0,2.9,20.0,856.0,Equipment Use,4.2,B,6,Friday,True
2521,2005-06-11,23.3,16.1,0.0,3.0,20.0,,Miscellaneous,0.1,A,6,Saturday,True
2522,2005-06-12,27.2,16.1,0.0,2.5,21.7,845.0,Miscellaneous,0.1,A,6,Sunday,True
2523,2005-06-13,33.9,15.6,0.0,2.5,25.0,2238.0,Arson,0.2,A,6,Monday,True
2524,2005-06-14,29.4,13.9,0.0,3.1,21.7,2104.0,Miscellaneous,0.1,A,6,Tuesday,True
2525,2005-06-15,27.8,17.2,0.0,2.7,22.8,,Equipment Use,0.5,B,6,Wednesday,True
2526,2005-06-16,24.4,16.1,0.0,2.8,20.6,,Miscellaneous,0.1,A,6,Thursday,True
2527,2005-06-17,25.0,15.0,0.0,3.3,20.0,1159.0,Miscellaneous,0.1,A,6,Friday,True
2528,2005-06-18,26.7,12.8,0.0,2.5,20.0,,Equipment Use,150.0,D,6,Saturday,True
2529,2005-06-19,30.6,10.6,0.0,2.1,20.6,1833.0,Equipment Use,5.0,B,6,Sunday,True
2530,2005-06-20,33.9,11.7,0.0,2.0,22.8,1350.0,Arson,0.1,A,6,Monday,True
2531,2005-06-21,35.0,13.3,0.0,2.2,24.4,,Arson,3.0,B,6,Tuesday,True
2532,2005-06-22,35.0,14.4,0.0,2.6,25.0,1812.0,Miscellaneous,0.3,B,6,Wednesday,True
2533,2005-06-23,32.2,12.8,0.0,2.6,22.8,,Equipment Use,0.2,A,6,Thursday,True
2534,2005-06-24,32.8,12.2,0.0,2.4,22.8,1634.0,Equipment Use,0.1,A,6,Friday,True
2535,2005-06-25,27.8,11.1,0.0,2.7,19.4,,Miscellaneous,0.1,A,6,Saturday,True
2536,2005-06-26,28.9,11.1,0.0,2.4,20.0,1812.0,Equipment Use,0.1,A,6,Sunday,True
2537,2005-06-27,30.0,11.7,0.0,2.4,21.1,1135.0,Equipment Use,40.0,C,6,Monday,True
2538,2005-06-28,28.3,12.8,0.0,2.1,20.6,1817.0,Miscellaneous,0.1,A,6,Tuesday,True
2539,2005-06-29,31.1,12.2,0.0,2.1,21.7,,Miscellaneous,2.0,B,6,Wednesday,True
2540,2005-06-30,32.8,13.9,0.0,2.2,23.3,937.0,Equipment Use,30.0,C,6,Thursday,True
2541,2005-07-01,34.4,13.9,0.0,3.0,24.4,,Equipment Use,15.0,C,7,Friday,True
2542,2005-07-02,32.2,15.0,0.0,2.8,23.9,1704.0,Smoking,1.0,B,7,Saturday,True
2543,2005-07-03,32.2,13.9,0.0,2.5,23.3,,Smoking,10.0,C,7,Sunday,True
2544,2005-07-04,33.3,13.3,0.0,2.7,23.3,1629.0,Equipment Use,0.1,A,7,Monday,True
2545,2005-07-05,32.2,13.3,0.0,2.8,22.8,,Miscellaneous,0.1,A,7,Tuesday,True
2546,2005-07-06,32.2,13.3,0.0,2.5,22.8,,Miscellaneous,2.0,B,7,Wednesday,True
2547,2005-07-07,32.8,13.9,0.0,2.7,23.3,,Arson,0.5,B,7,Thursday,True
2548,2005-07-08,32.2,14.4,0.0,2.4,23.3,,Arson,0.3,B,7,Friday,True
2549,2005-07-09,30.6,15.0,0.0,2.5,22.8,,Miscellaneous,0.1,A,7,Saturday,True
2550,2005-07-10,31.7,16.1,0.0,2.4,23.9,,Equipment Use,0.5,B,7,Sunday,True
2551,2005-07-11,33.9,15.0,0.0,2.6,24.4,,Smoking,0.3,B,7,Monday,True
2552,2005-07-12,35.0,16.1,0.0,2.6,25.6,,Equipment Use,1.0,B,7,Tuesday,True
2553,2005-07-13,38.3,16.1,0.0,2.0,27.2,,Miscellaneous,20.0,C,7,Wednesday,True
2554,2005-07-14,37.8,18.9,0.0,1.7,28.3,,Arson,6.0,B,7,Thursday,True
2555,2005-07-15,33.3,17.2,0.0,2.5,25.6,1636.0,Smoking,0.1,A,7,Friday,True
2556,2005-07-16,35.0,16.7,0.0,2.5,26.1,,Miscellaneous,0.1,A,7,Saturday,True
2557,2005-07-17,36.7,17.8,0.0,2.7,27.2,1136.0,Miscellaneous,2.0,B,7,Sunday,True
2558,2005-07-18,35.0,17.8,0.0,2.2,26.7,2015.0,Equipment Use,0.1,A,7,Monday,True
2559,2005-07-19,37.8,19.4,0.0,2.4,28.9,1455.0,Miscellaneous,2.0,B,7,Tuesday,True
2560,2005-07-20,38.9,21.7,0.0,2.4,30.6,,Lightning,0.1,A,7,Wednesday,True
2561,2005-07-21,39.4,21.7,0.0,2.1,30.6,1310.0,Equipment Use,3.0,B,7,Thursday,True
2562,2005-07-22,39.4,22.2,0.0,2.4,31.1,1845.0,Lightning,1.25,B,7,Friday,True
2563,2005-07-23,35.6,22.2,0.0,2.8,28.9,,Equipment Use,2.0,B,7,Saturday,True
2564,2005-07-24,35.0,21.1,0.0,2.7,28.3,,Arson,0.1,A,7,Sunday,True
2565,2005-07-25,33.9,20.0,0.0,2.4,27.2,,Miscellaneous,0.5,B,7,Monday,True
2566,2005-07-26,35.0,18.9,0.0,2.8,27.2,1055.0,Equipment Use,0.1,A,7,Tuesday,True
2567,2005-07-27,36.1,19.4,0.0,2.6,27.8,1810.0,Arson,0.1,A,7,Wednesday,True
2568,2005-07-28,36.1,19.4,0.0,2.4,27.8,,Miscellaneous,2.0,B,7,Thursday,True
2569,2005-07-29,36.1,20.0,0.0,2.4,28.3,,Miscellaneous,0.5,B,7,Friday,True
2570,2005-07-30,36.1,19.4,0.0,2.4,27.8,1735.0,Miscellaneous,0.1,A,7,Saturday,True
2571,2005-07-31,36.7,20.6,0.0,2.7,28.9,1044.0,Equipment Use,0.1,A,7,Sunday,True
2572,2005-08-01,35.6,18.3,0.0,2.8,,2015.0,Equipment Use,1.5,B,8,Monday,True
2573,2005-08-02,33.9,16.7,0.0,3.3,,,Miscellaneous,3.0,B,8,Tuesday,True
2574,2005-08-03,34.4,17.2,0.0,2.7,,1921.0,Equipment Use,0.1,A,8,Wednesday,True
2575,2005-08-04,35.0,17.8,0.0,2.5,,,Equipment Use,0.1,A,8,Thursday,True
2576,2005-08-05,36.1,18.3,0.0,2.2,,,Miscellaneous,0.1,A,8,Friday,True
2577,2005-08-06,37.2,19.4,0.0,2.1,,,Lightning,0.1,A,8,Saturday,True
2578,2005-08-07,36.1,19.4,0.0,3.0,,1517.0,Lightning,0.1,A,8,Sunday,True
2579,2005-08-08,35.0,19.4,0.0,1.8,,,Miscellaneous,0.3,B,8,Monday,True
2580,2005-08-09,35.0,18.9,0.0,2.5,,,Equipment Use,2.0,B,8,Tuesday,True
2581,2005-08-10,33.3,19.4,0.0,2.6,,,Equipment Use,2.0,B,8,Wednesday,True
2582,2005-08-11,33.3,16.7,0.0,2.2,,,Equipment Use,0.1,A,8,Thursday,True
2583,2005-08-12,31.1,16.7,0.0,3.1,,1929.0,Miscellaneous,0.1,A,8,Friday,True
2584,2005-08-13,28.3,17.8,0.0,2.7,,739.0,Powerline,0.1,A,8,Saturday,True
2585,2005-08-14,26.7,17.8,0.0,2.2,,1319.0,Arson,0.25,A,8,Sunday,True
2586,2005-08-15,26.7,17.2,0.0,2.5,,,,25.10436152954805,,8,Monday,False
2587,2005-08-16,30.0,15.6,0.0,1.8,,,,25.10436152954805,,8,Tuesday,False
2588,2005-08-17,30.6,13.3,0.0,2.4,,2049.0,Miscellaneous,1.0,B,8,Wednesday,True
2589,2005-08-18,31.1,14.4,0.0,2.3,,1335.0,Miscellaneous,0.1,A,8,Thursday,True
2590,2005-08-19,31.7,13.9,0.0,2.2,,,Equipment Use,0.5,B,8,Friday,True
2591,2005-08-20,35.0,14.4,0.0,2.0,,1224.0,Equipment Use,2.0,B,8,Saturday,True
2592,2005-08-21,35.6,15.0,0.0,2.1,,,Arson,5.0,B,8,Sunday,True
2593,2005-08-22,37.2,14.4,0.0,2.0,,,Miscellaneous,0.3,B,8,Monday,True
2594,2005-08-23,33.3,15.0,0.0,2.6,,1607.0,Miscellaneous,0.3,B,8,Tuesday,True
2595,2005-08-24,35.6,13.9,0.0,2.5,,1806.0,Equipment Use,0.1,A,8,Wednesday,True
2596,2005-08-25,38.9,18.3,0.0,2.0,,,Equipment Use,0.2,A,8,Thursday,True
2597,2005-08-26,38.9,20.0,0.0,2.0,,,Miscellaneous,0.1,A,8,Friday,True
2598,2005-08-27,38.9,19.4,0.0,2.0,,,Miscellaneous,0.3,B,8,Saturday,True
2599,2005-08-28,39.4,18.3,0.0,1.3,,,Equipment Use,1.5,B,8,Sunday,True
2600,2005-08-29,37.8,17.8,0.0,2.1,,,Miscellaneous,0.1,A,8,Monday,True
2601,2005-08-30,36.1,17.8,0.0,2.3,,,Equipment Use,0.3,B,8,Tuesday,True
2602,2005-08-31,33.3,15.0,0.0,1.9,,1205.0,Children,0.1,A,8,Wednesday,True
2603,2005-09-01,32.8,12.8,0.0,1.7,,,,25.10436152954805,,9,Thursday,False
2604,2005-09-02,33.9,13.9,0.0,2.2,,,,25.10436152954805,,9,Friday,False
2605,2005-09-03,35.0,12.8,0.0,2.0,,1105.0,Miscellaneous,40.0,C,9,Saturday,True
2606,2005-09-04,34.4,12.2,0.0,1.9,,,Children,4.0,B,9,Sunday,True
2607,2005-09-05,35.0,12.2,0.0,1.8,,,Equipment Use,3.0,B,9,Monday,True
2608,2005-09-06,35.6,12.2,0.0,1.9,,1532.0,Equipment Use,0.1,A,9,Tuesday,True
2609,2005-09-07,35.0,13.3,0.0,1.7,,1429.0,Equipment Use,0.1,A,9,Wednesday,True
2610,2005-09-08,31.1,12.8,0.0,2.1,,1435.0,Miscellaneous,1.0,B,9,Thursday,True
2611,2005-09-09,23.9,12.2,0.0,1.8,,,Equipment Use,10.0,C,9,Friday,True
2612,2005-09-10,25.6,13.3,0.0,2.1,,1534.0,Arson,4.0,B,9,Saturday,True
2613,2005-09-11,25.6,13.9,0.0,1.8,,115.0,Miscellaneous,0.1,A,9,Sunday,True
2614,2005-09-12,26.7,11.1,0.0,1.7,,,Campfire,12.0,C,9,Monday,True
2615,2005-09-13,25.0,11.7,0.0,1.9,,1641.0,Children,0.1,A,9,Tuesday,True
2616,2005-09-14,26.1,12.8,0.0,1.5,,1302.0,Arson,0.5,B,9,Wednesday,True
2617,2005-09-15,27.8,11.1,0.0,2.1,,1538.0,Miscellaneous,0.5,B,9,Thursday,True
2618,2005-09-16,26.1,15.0,0.0,2.4,,,Arson,0.3,B,9,Friday,True
2619,2005-09-17,27.8,11.7,0.0,1.6,,1708.0,Equipment Use,0.1,A,9,Saturday,True
2620,2005-09-18,30.0,11.1,0.0,1.5,,1511.0,Equipment Use,0.1,A,9,Sunday,True
2621,2005-09-19,31.7,12.2,0.0,1.7,,1752.0,Lightning,0.1,A,9,Monday,True
2622,2005-09-20,27.2,17.2,1.3,1.6,,1015.0,Lightning,0.1,A,9,Tuesday,True
2623,2005-09-21,32.2,13.3,0.3,1.5,,1515.0,Miscellaneous,0.1,A,9,Wednesday,True
2624,2005-09-22,33.9,12.2,0.0,1.7,,,Equipment Use,0.2,A,9,Thursday,True
2625,2005-09-23,31.1,14.4,0.0,2.1,,1615.0,Equipment Use,0.1,A,9,Friday,True
2626,2005-09-24,26.7,14.4,0.0,2.4,,,Miscellaneous,1.0,B,9,Saturday,True
2627,2005-09-25,31.1,9.4,0.0,1.1,,,Equipment Use,0.5,B,9,Sunday,True
2628,2005-09-26,33.3,13.9,0.0,1.6,,,,25.10436152954805,,9,Monday,False
2629,2005-09-27,32.2,13.9,0.0,1.7,,1852.0,Equipment Use,12.0,C,9,Tuesday,True
2630,2005-09-28,36.1,11.7,0.0,5.6,,1810.0,Equipment Use,296.0,D,9,Wednesday,True
2631,2005-09-29,38.3,14.4,0.0,2.1,,,Equipment Use,0.1,A,9,Thursday,True
2632,2005-09-30,36.1,15.6,0.0,1.8,,1230.0,Miscellaneous,200.0,D,9,Friday,True
2633,2005-10-01,33.3,16.1,0.0,2.1,,,Miscellaneous,0.1,A,10,Saturday,True
2634,2005-10-02,30.0,12.8,0.0,2.1,,,,25.10436152954805,,10,Sunday,False
2635,2005-10-03,27.8,12.2,0.0,1.4,,,Equipment Use,0.3,B,10,Monday,True
2636,2005-10-04,30.0,10.0,0.0,5.7,,,Children,0.1,A,10,Tuesday,True
2637,2005-10-05,32.2,22.2,0.0,8.3,,513.0,Arson,3.0,B,10,Wednesday,True
2638,2005-10-06,35.6,14.4,0.0,3.5,,1648.0,Missing/Undefined,231.0,D,10,Thursday,True
2639,2005-10-07,32.8,10.6,0.0,1.6,,,Miscellaneous,5.0,B,10,Friday,True
2640,2005-10-08,23.9,12.2,0.0,2.1,,,Equipment Use,0.1,A,10,Saturday,True
2641,2005-10-09,25.6,10.6,0.0,1.4,,,,25.10436152954805,,10,Sunday,False
2642,2005-10-10,32.2,10.0,0.0,3.7,,,Equipment Use,1.0,B,10,Monday,True
2643,2005-10-11,27.8,9.4,0.0,2.0,,,Equipment Use,0.1,A,10,Tuesday,True
2644,2005-10-12,28.9,8.9,0.0,1.0,,,Equipment Use,0.3,B,10,Wednesday,True
2645,2005-10-13,36.1,9.4,0.0,1.6,,,Equipment Use,15.0,C,10,Thursday,True
2646,2005-10-14,35.6,11.1,0.0,1.8,,,,25.10436152954805,,10,Friday,False
2647,2005-10-15,27.2,10.6,0.0,2.7,,,,25.10436152954805,,10,Saturday,False
2648,2005-10-16,22.8,11.1,0.3,2.3,,1345.0,Miscellaneous,0.1,A,10,Sunday,True
2649,2005-10-17,21.1,13.3,15.7,2.0,,245.0,Lightning,0.1,A,10,Monday,True
2650,2005-10-18,18.3,11.7,16.0,1.6,,,,25.10436152954805,,10,Tuesday,False
2651,2005-10-19,22.2,10.0,0.3,0.9,,,,25.10436152954805,,10,Wednesday,False
2652,2005-10-20,26.1,10.0,0.0,1.1,,,Miscellaneous,0.5,B,10,Thursday,True
2653,2005-10-21,25.0,13.9,0.0,1.6,,,,25.10436152954805,,10,Friday,False
2654,2005-10-22,18.9,14.4,0.0,0.7,,1642.0,Equipment Use,0.1,A,10,Saturday,True
2655,2005-10-23,22.8,15.0,0.0,1.1,,,Miscellaneous,0.2,A,10,Sunday,True
2656,2005-10-24,20.0,13.9,0.0,2.2,,,Equipment Use,0.1,A,10,Monday,True
2657,2005-10-25,20.6,12.8,0.3,1.6,,1445.0,Miscellaneous,0.1,A,10,Tuesday,True
2658,2005-10-26,22.2,11.1,0.0,1.3,,,,25.10436152954805,,10,Wednesday,False
2659,2005-10-27,19.4,13.9,0.3,1.3,,,,25.10436152954805,,10,Thursday,False
2660,2005-10-28,21.7,11.1,0.0,1.3,,,,25.10436152954805,,10,Friday,False
2661,2005-10-29,23.3,8.3,0.0,1.0,,,Children,0.1,A,10,Saturday,True
2662,2005-10-30,25.6,7.2,0.0,0.9,,,Miscellaneous,1.0,B,10,Sunday,True
2663,2005-10-31,32.2,10.0,0.0,3.1,,,,25.10436152954805,,10,Monday,False
2664,2005-11-01,31.7,10.6,0.0,1.2,,815.0,Equipment Use,0.1,A,11,Tuesday,True
2665,2005-11-02,26.7,8.9,0.0,1.3,,1626.0,Arson,0.1,A,11,Wednesday,True
2666,2005-11-03,22.2,10.6,0.0,1.7,,,,25.10436152954805,,11,Thursday,False
2667,2005-11-04,19.4,9.4,0.0,1.0,,,,25.10436152954805,,11,Friday,False
2668,2005-11-05,23.9,7.8,0.0,1.2,,1317.0,Miscellaneous,0.1,A,11,Saturday,True
2669,2005-11-06,25.0,8.9,0.0,0.5,,,,25.10436152954805,,11,Sunday,False
2670,2005-11-07,23.9,10.0,0.0,1.0,,,,25.10436152954805,,11,Monday,False
2671,2005-11-08,20.6,10.0,0.0,1.3,,,,25.10436152954805,,11,Tuesday,False
2672,2005-11-09,20.0,12.8,0.0,1.7,,,,25.10436152954805,,11,Wednesday,False
2673,2005-11-10,20.0,11.7,1.0,1.6,,2339.0,Campfire,0.1,A,11,Thursday,True
2674,2005-11-11,17.2,8.3,0.0,0.8,,,,25.10436152954805,,11,Friday,False
2675,2005-11-12,23.3,5.6,0.0,0.7,,,,25.10436152954805,,11,Saturday,False
2676,2005-11-13,28.3,5.0,0.0,0.9,,741.0,Arson,0.1,A,11,Sunday,True
2677,2005-11-14,29.4,7.2,0.0,1.2,,124.0,Smoking,0.1,A,11,Monday,True
2678,2005-11-15,28.3,10.0,0.0,6.0,,,,25.10436152954805,,11,Tuesday,False
2679,2005-11-16,27.8,10.0,0.0,5.3,,,Miscellaneous,0.1,A,11,Wednesday,True
2680,2005-11-17,29.4,7.8,0.0,4.1,,,,25.10436152954805,,11,Thursday,False
2681,2005-11-18,28.3,9.4,0.0,4.3,,1609.0,Equipment Use,0.1,A,11,Friday,True
2682,2005-11-19,30.0,5.0,0.0,2.2,,1935.0,Miscellaneous,0.1,A,11,Saturday,True
2683,2005-11-20,29.4,6.7,0.0,2.5,,1548.0,Miscellaneous,0.1,A,11,Sunday,True
2684,2005-11-21,29.4,5.6,0.0,1.7,,2235.0,Arson,0.1,A,11,Monday,True
2685,2005-11-22,30.0,6.7,0.0,1.7,,1049.0,Miscellaneous,0.25,A,11,Tuesday,True
2686,2005-11-23,23.9,8.3,0.0,1.0,,1800.0,Miscellaneous,0.1,A,11,Wednesday,True
2687,2005-11-24,25.6,6.7,0.0,1.2,,,Equipment Use,0.2,A,11,Thursday,True
2688,2005-11-25,21.7,6.7,0.0,1.1,,,,25.10436152954805,,11,Friday,False
2689,2005-11-26,19.4,8.3,0.0,2.3,,,Miscellaneous,0.2,A,11,Saturday,True
2690,2005-11-27,18.9,5.0,0.0,7.0,,,Arson,1.0,B,11,Sunday,True
2691,2005-11-28,21.1,1.7,0.0,1.2,,,Equipment Use,0.1,A,11,Monday,True
2692,2005-11-29,20.0,2.8,0.0,1.1,,855.0,Miscellaneous,0.1,A,11,Tuesday,True
2693,2005-11-30,20.0,3.3,0.0,0.8,,,,25.10436152954805,,11,Wednesday,False
2694,2005-12-01,22.8,4.4,0.0,1.3,,,Arson,0.1,A,12,Thursday,True
2695,2005-12-02,17.2,11.1,0.5,1.3,,,,25.10436152954805,,12,Friday,False
2696,2005-12-03,18.9,10.0,0.0,3.6,,,,25.10436152954805,,12,Saturday,False
2697,2005-12-04,17.2,11.7,0.0,9.3,,,,25.10436152954805,,12,Sunday,False
2698,2005-12-05,20.6,2.8,0.0,5.5,,921.0,Miscellaneous,0.1,A,12,Monday,True
2699,2005-12-06,23.3,1.1,0.0,2.1,,,,25.10436152954805,,12,Tuesday,False
2700,2005-12-07,22.8,1.1,0.0,1.3,,,Miscellaneous,0.1,A,12,Wednesday,True
2701,2005-12-08,20.0,6.7,0.0,1.7,,,Miscellaneous,0.1,A,12,Thursday,True
2702,2005-12-09,21.7,7.8,1.3,4.9,,,,25.10436152954805,,12,Friday,False
2703,2005-12-10,23.3,5.6,0.0,3.6,,1320.0,Equipment Use,0.1,A,12,Saturday,True
2704,2005-12-11,22.2,5.0,0.0,1.3,,,,25.10436152954805,,12,Sunday,False
